wallet_address,is_locked,last_event_ts,nft_id,edition_id,play_id,series_id,set_id,tier,serial_number,max_mint_size,first_name,last_name,team_name,position,jersey_number,series_name,set_name
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444150,4976,4580,9,93,COMMON,1784,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444802,4976,4580,9,93,COMMON,2036,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442948,4975,4579,9,93,COMMON,782,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443254,4976,4580,9,93,COMMON,1188,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443919,4975,4579,9,93,COMMON,1253,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10441909,4975,4579,9,93,COMMON,143,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443143,4975,4579,9,93,COMMON,977,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10441855,4975,4579,9,93,COMMON,89,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443597,4976,4580,9,93,COMMON,1431,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10441970,4975,4579,9,93,COMMON,204,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444219,4976,4580,9,93,COMMON,1853,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442594,4976,4580,9,93,COMMON,828,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442921,4975,4579,9,93,COMMON,755,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10445118,4975,4579,9,93,COMMON,1952,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442786,4976,4580,9,93,COMMON,1020,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10441717,4976,4580,9,93,COMMON,651,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10445096,4975,4579,9,93,COMMON,1930,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442408,4976,4580,9,93,COMMON,742,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443318,4976,4580,9,93,COMMON,1252,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444605,4975,4579,9,93,COMMON,1539,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10445262,4976,4580,9,93,COMMON,2196,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444873,4975,4579,9,93,COMMON,1707,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442840,4976,4580,9,93,COMMON,1074,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442609,4976,4580,9,93,COMMON,843,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442513,4975,4579,9,93,COMMON,647,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442942,4975,4579,9,93,COMMON,776,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444355,4976,4580,9,93,COMMON,1989,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442801,4976,4580,9,93,COMMON,1035,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444776,4976,4580,9,93,COMMON,2010,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444020,4976,4580,9,93,COMMON,1654,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442186,4975,4579,9,93,COMMON,420,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10445181,4976,4580,9,93,COMMON,2115,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442894,4975,4579,9,93,COMMON,728,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442629,4976,4580,9,93,COMMON,863,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444040,4976,4580,9,93,COMMON,1674,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443691,4976,4580,9,93,COMMON,1525,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443107,4975,4579,9,93,COMMON,941,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442084,4975,4579,9,93,COMMON,318,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442539,4975,4579,9,93,COMMON,673,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10445178,4976,4580,9,93,COMMON,2112,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10441958,4975,4579,9,93,COMMON,192,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443289,4976,4580,9,93,COMMON,1223,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443836,4975,4579,9,93,COMMON,1170,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443022,4975,4579,9,93,COMMON,856,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442223,4975,4579,9,93,COMMON,457,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10445233,4976,4580,9,93,COMMON,2167,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443121,4975,4579,9,93,COMMON,955,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10445259,4976,4580,9,93,COMMON,2193,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10445202,4976,4580,9,93,COMMON,2136,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444363,4976,4580,9,93,COMMON,1997,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444010,4976,4580,9,93,COMMON,1644,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444608,4975,4579,9,93,COMMON,1542,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443400,4976,4580,9,93,COMMON,1334,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442071,4975,4579,9,93,COMMON,305,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10445214,4976,4580,9,93,COMMON,2148,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444261,4976,4580,9,93,COMMON,1895,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10441997,4975,4579,9,93,COMMON,231,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443690,4976,4580,9,93,COMMON,1524,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442121,4975,4579,9,93,COMMON,355,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443782,4975,4579,9,93,COMMON,1116,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444387,4975,4579,9,93,COMMON,1321,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10445239,4976,4580,9,93,COMMON,2173,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10445196,4976,4580,9,93,COMMON,2130,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442248,4975,4579,9,93,COMMON,482,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442947,4975,4579,9,93,COMMON,781,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444309,4976,4580,9,93,COMMON,1943,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442633,4976,4580,9,93,COMMON,867,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442833,4976,4580,9,93,COMMON,1067,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443278,4976,4580,9,93,COMMON,1212,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10441713,4976,4580,9,93,COMMON,647,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442073,4975,4579,9,93,COMMON,307,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442576,4976,4580,9,93,COMMON,810,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443539,4975,4579,9,93,COMMON,1073,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444852,4976,4580,9,93,COMMON,2086,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442357,4975,4579,9,93,COMMON,591,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444292,4976,4580,9,93,COMMON,1926,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10445049,4975,4579,9,93,COMMON,1883,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444571,4975,4579,9,93,COMMON,1505,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444660,4975,4579,9,93,COMMON,1594,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444710,4975,4579,9,93,COMMON,1644,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10445061,4975,4579,9,93,COMMON,1895,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442604,4976,4580,9,93,COMMON,838,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10441950,4975,4579,9,93,COMMON,184,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10441974,4975,4579,9,93,COMMON,208,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444211,4976,4580,9,93,COMMON,1845,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444421,4975,4579,9,93,COMMON,1355,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10441723,4976,4580,9,93,COMMON,657,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442507,4975,4579,9,93,COMMON,641,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444701,4975,4579,9,93,COMMON,1635,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444692,4975,4579,9,93,COMMON,1626,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444841,4976,4580,9,93,COMMON,2075,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10441981,4975,4579,9,93,COMMON,215,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443611,4976,4580,9,93,COMMON,1445,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444181,4976,4580,9,93,COMMON,1815,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442645,4976,4580,9,93,COMMON,879,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442768,4976,4580,9,93,COMMON,1002,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444601,4975,4579,9,93,COMMON,1535,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442474,4975,4579,9,93,COMMON,608,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442054,4975,4579,9,93,COMMON,288,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444772,4976,4580,9,93,COMMON,2006,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444941,4975,4579,9,93,COMMON,1775,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443654,4976,4580,9,93,COMMON,1488,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443245,4976,4580,9,93,COMMON,1179,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443269,4976,4580,9,93,COMMON,1203,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442826,4976,4580,9,93,COMMON,1060,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443552,4975,4579,9,93,COMMON,1086,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444318,4976,4580,9,93,COMMON,1952,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443324,4976,4580,9,93,COMMON,1258,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443264,4976,4580,9,93,COMMON,1198,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10445133,4975,4579,9,93,COMMON,1967,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442046,4975,4579,9,93,COMMON,280,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443605,4976,4580,9,93,COMMON,1439,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442678,4976,4580,9,93,COMMON,912,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444955,4975,4579,9,93,COMMON,1789,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10441978,4975,4579,9,93,COMMON,212,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444087,4976,4580,9,93,COMMON,1721,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444855,4976,4580,9,93,COMMON,2089,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10441675,4976,4580,9,93,COMMON,609,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10441876,4975,4579,9,93,COMMON,110,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10445100,4975,4579,9,93,COMMON,1934,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10445185,4976,4580,9,93,COMMON,2119,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10445016,4975,4579,9,93,COMMON,1850,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442875,4975,4579,9,93,COMMON,709,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444834,4976,4580,9,93,COMMON,2068,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444438,4975,4579,9,93,COMMON,1372,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443938,4975,4579,9,93,COMMON,1272,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442170,4975,4579,9,93,COMMON,404,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444384,4975,4579,9,93,COMMON,1318,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444385,4975,4579,9,93,COMMON,1319,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444751,4975,4579,9,93,COMMON,1685,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442119,4975,4579,9,93,COMMON,353,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444936,4975,4579,9,93,COMMON,1770,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443006,4975,4579,9,93,COMMON,840,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442007,4975,4579,9,93,COMMON,241,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442386,4976,4580,9,93,COMMON,720,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10442827,4976,4580,9,93,COMMON,1061,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444895,4975,4579,9,93,COMMON,1729,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10445047,4975,4579,9,93,COMMON,1881,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443419,4976,4580,9,93,COMMON,1353,2500,Oronde,Gadsden,Los Angeles Chargers,TE,86,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10444661,4975,4579,9,93,COMMON,1595,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:11.914Z,10443131,4975,4579,9,93,COMMON,965,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
